timestamp,symbol,open,high,low,close,volume
1752491760000,GOOG,180.3,180.3,180.25,180.25,1121
1752491820000,GOOG,180.27,180.27,180.21,180.21,940
1752492000000,GOOG,180.2,180.2,180.18,180.2,1161
1752492300000,GOOG,180.2,180.22,180.2,180.22,678
1752492360000,GOOG,180.22,180.23,180.22,180.23,517
1752492660000,GOOG,180.26,180.26,180.26,180.26,314
1752492780000,GOOG,180.3,180.3,180.3,180.3,201
1752492900000,GOOG,180.22,180.22,180.22,180.22,204
1752493140000,GOOG,180.31,180.32,180.31,180.32,390
1752493260000,GOOG,180.36,180.36,180.36,180.36,345
1752493320000,GOOG,180.41,180.41,180.41,180.41,721
1752493380000,GOOG,180.44,180.5,180.44,180.5,638
1752493500000,GOOG,180.47,180.57,180.47,180.57,1030
1752493560000,GOOG,180.49,180.52,180.49,180.52,954
1752493620000,GOOG,180.6,180.6,180.6,180.6,431
1752493680000,GOOG,180.6,180.61,180.6,180.61,437
1752493740000,GOOG,180.68,180.69,180.68,180.69,1067
1752493800000,GOOG,180.69,180.69,180.655,180.655,1633
1752493860000,GOOG,180.7,180.72,180.7,180.72,495
1752493920000,GOOG,180.75,180.75,180.75,180.75,362
1752494040000,GOOG,180.72,180.75,180.72,180.75,1296
1752494100000,GOOG,180.775,180.82,180.77,180.82,1863
1752494160000,GOOG,180.78,180.88,180.78,180.85,1892
1752494220000,GOOG,180.92,180.92,180.9,180.9,1351
1752494280000,GOOG,180.94,180.94,180.9,180.9,570
1752494340000,GOOG,180.96,181.025,180.96,181.025,3929
1752494400000,GOOG,181.025,181.05,180,181.05,35377
1752494460000,GOOG,181.05,181.05,180.921,180.95,7754
1752494520000,GOOG,180.99,180.99,180.96,180.99,1530
1752494640000,GOOG,180.91,180.92,180.9,180.9,859
1752494760000,GOOG,180.83,180.83,180.83,180.83,406
1752494880000,GOOG,180.77,180.77,180.77,180.77,162
1752494940000,GOOG,180.79,180.79,180.79,180.79,474
1752495000000,GOOG,180.78,180.8,180.78,180.8,585
1752495120000,GOOG,180.81,180.81,180.81,180.81,261
1752495180000,GOOG,180.75,180.8,180.75,180.8,651
1752495300000,GOOG,180.8,180.8,180.8,180.8,928
1752495420000,GOOG,180.9,180.93,180.9,180.93,2082
1752495480000,GOOG,180.94,180.99,180.94,180.99,1065
1752495540000,GOOG,180.96,181.01,180.96,181,1672
1752495600000,GOOG,181.05,181.06,181.05,181.06,700
1752495660000,GOOG,181.09,181.12,181.021,181.12,2185
1752495720000,GOOG,181.12,181.13,181.12,181.13,1565
1752495780000,GOOG,181.13,181.13,181.13,181.13,649
1752495900000,GOOG,181.09,181.09,181.09,181.09,784
1752495960000,GOOG,181,181.01,181,181,1257
1752496020000,GOOG,180.868,180.89,180.868,180.89,1455
1752496080000,GOOG,181,181,181,181,1136
1752496200000,GOOG,180.86,180.86,180.86,180.86,781
1752496260000,GOOG,180.88,180.965,180.88,180.965,1176
1752496320000,GOOG,180.86,181,180.85,181,9100
1752496380000,GOOG,180.9,180.9,180.7,180.7,685
1752496440000,GOOG,180.72,180.86,180.72,180.85,1329
1752496500000,GOOG,180.91,180.91,180.91,180.91,428
1752496740000,GOOG,181.1,181.1,181.04,181.09,1502
1752496980000,GOOG,181.1,181.1,181.08,181.1,4669
1752497040000,GOOG,181.11,181.11,181.11,181.11,212
1752497100000,GOOG,181.01,181.05,181.01,181.05,1510
1752497220000,GOOG,181,181,181,181,494
1752497280000,GOOG,181.02,181.05,181.02,181.05,3253
1752497340000,GOOG,181.05,181.05,181.05,181.05,611
1752497460000,GOOG,181.17,181.17,181.17,181.17,277
1752497580000,GOOG,181.25,181.3,181.25,181.27,1538
1752497640000,GOOG,181.31,181.32,181.27,181.27,1283
1752497700000,GOOG,181.2,181.2,181.2,181.2,572
1752497760000,GOOG,181.16,181.16,181.16,181.16,650
1752497940000,GOOG,181.05,181.05,181.05,181.05,645
1752498060000,GOOG,181.129,181.13,181.129,181.13,436
1752498120000,GOOG,181.1,181.13,181.1,181.13,2108
1752498180000,GOOG,181,181,180.98,180.98,1123
1752498360000,GOOG,181.07,181.1,181.07,181.1,1526
1752498420000,GOOG,181.027,181.2,181.027,181.2,340
1752498480000,GOOG,181.05,181.05,181.05,181.05,123
1752498660000,GOOG,181.1,181.18,181.1,181.12,1315
1752498720000,GOOG,181.16,181.2,181.16,181.2,1304
1752498780000,GOOG,181.27,181.27,181.27,181.27,396
1752498840000,GOOG,181.34,181.34,181.34,181.34,730
1752498900000,GOOG,181.428,181.428,181.428,181.428,880
1752498960000,GOOG,181.3,181.3,181.3,181.3,1542
1752499080000,GOOG,181.29,181.314,181.202,181.202,803
1752499140000,GOOG,181.2,181.28,181.17,181.28,1185
1752499200000,GOOG,181.19,181.19,181.19,181.19,263
1752499260000,GOOG,181.25,181.25,181.25,181.25,566
1752499320000,GOOG,181.172,181.19,181.172,181.19,502
1752499380000,GOOG,181.2,181.2,181.2,181.2,3370
1752499440000,GOOG,181.333,181.333,181.333,181.333,455
1752499500000,GOOG,181.44,181.71,181.44,181.69,4059
1752499560000,GOOG,181.68,181.795,181.68,181.78,2459
1752499620000,GOOG,181.69,181.88,181.69,181.871,4044
1752499680000,GOOG,182,182.05,181.99,182.05,10036
1752499740000,GOOG,182.05,182.2,182.03,182.07,7631
1752499800000,GOOG,182.07,183.21,181.88,183.07,506584
1752499860000,GOOG,183.13,184.51,183.13,184.1,407149
1752499920000,GOOG,184.07,184.73,183.99,184.15,344643
1752499980000,GOOG,184.16,184.34,183.7,184.1,236568
1752500040000,GOOG,184.11,184.11,183.34,183.35,221968
1752500100000,GOOG,183.32,183.355,182.76,183.01,189061
1752500160000,GOOG,183.02,183.08,182.55,182.975,168996
1752500220000,GOOG,182.98,183.04,182.32,182.34,153464
1752500280000,GOOG,182.35,182.4,182.12,182.285,128950
1752500340000,GOOG,182.27,182.405,182.03,182.36,127272
1752500400000,GOOG,182.34,182.4,181.75,181.795,168287
1752500460000,GOOG,181.795,181.81,181.205,181.26,168242
1752500520000,GOOG,181.252,181.42,181.175,181.38,149550
1752500580000,GOOG,181.34,181.65,181.18,181.64,127879
1752500640000,GOOG,181.63,181.833,181.37,181.38,221874
1752500700000,GOOG,181.39,181.46,181.15,181.22,212882
1752500760000,GOOG,181.23,181.34,180.99,181.22,143259
1752500820000,GOOG,181.2,181.55,181,181.41,113139
1752500880000,GOOG,181.41,181.73,181.41,181.65,101623
1752500940000,GOOG,181.67,181.91,181.63,181.84,117834
1752501000000,GOOG,181.835,181.94,181.65,181.71,103135
1752501060000,GOOG,181.75,182.03,181.75,181.95,90882
1752501120000,GOOG,181.96,181.96,181.49,181.57,133159
1752501180000,GOOG,181.61,182,181.52,181.98,67774
1752501240000,GOOG,181.97,182.045,181.83,181.94,56076
1752501300000,GOOG,181.93,181.93,181.72,181.77,62646
1752501360000,GOOG,181.79,181.85,181.63,181.85,67174
1752501420000,GOOG,181.86,181.93,181.73,181.83,56436
1752501480000,GOOG,181.81,181.84,181.66,181.82,43569
1752501540000,GOOG,181.83,181.83,181.64,181.73,89300
1752501600000,GOOG,181.75,181.84,181.49,181.52,98832
1752501660000,GOOG,181.51,181.51,181.24,181.24,90785
1752501720000,GOOG,181.25,181.565,181.15,181.5,79728
1752501780000,GOOG,181.537,181.54,181.28,181.48,55680
1752501840000,GOOG,181.46,181.47,181.13,181.31,80962
1752501900000,GOOG,181.31,181.39,181.22,181.37,88291
1752501960000,GOOG,181.36,181.45,181.27,181.33,51060
1752502020000,GOOG,181.35,181.545,181.24,181.29,61468
1752502080000,GOOG,181.29,181.3,181.144,181.27,54447
1752502140000,GOOG,181.27,181.44,181.27,181.4,72745
1752502200000,GOOG,181.39,181.45,181.26,181.29,64339
1752502260000,GOOG,181.295,181.45,181.24,181.33,89818
1752502320000,GOOG,181.325,181.355,181.11,181.14,88481
1752502380000,GOOG,181.121,181.35,181.06,181.34,76623
1752502440000,GOOG,181.33,181.481,181.315,181.38,48995
1752502500000,GOOG,181.38,181.57,181.3,181.55,95233
1752502560000,GOOG,181.55,181.62,181.46,181.62,44623
1752502620000,GOOG,181.621,181.85,181.621,181.79,48520
1752502680000,GOOG,181.75,181.765,181.52,181.54,65771
1752502740000,GOOG,181.53,181.66,181.5,181.57,46091
1752502800000,GOOG,181.58,181.64,181.51,181.54,34150
1752502860000,GOOG,181.56,181.73,181.52,181.595,82757
1752502920000,GOOG,181.585,181.76,181.58,181.76,43902
1752502980000,GOOG,181.755,181.985,181.735,181.93,76503
1752503040000,GOOG,181.94,181.97,181.75,181.868,85484
1752503100000,GOOG,181.89,181.93,181.57,181.599,47239
1752503160000,GOOG,181.59,181.77,181.53,181.735,49422
1752503220000,GOOG,181.72,181.75,181.56,181.57,42524
1752503280000,GOOG,181.56,181.56,181.24,181.24,53075
1752503340000,GOOG,181.23,181.245,181.105,181.24,56478
1752503400000,GOOG,181.22,181.38,181.13,181.37,92102
1752503460000,GOOG,181.36,181.36,181.22,181.28,40153
1752503520000,GOOG,181.29,181.381,181.265,181.3,44639
1752503580000,GOOG,181.28,181.44,181.21,181.24,67228
1752503640000,GOOG,181.25,181.26,181.14,181.19,46445
1752503700000,GOOG,181.18,181.34,181.08,181.22,124310
1752503760000,GOOG,181.23,181.23,180.72,180.77,96974
1752503820000,GOOG,180.77,180.94,180.711,180.89,59348
1752503880000,GOOG,180.895,181.072,180.88,181.04,54178
1752503940000,GOOG,181,181.02,180.84,180.99,55758
1752504000000,GOOG,180.99,181.01,180.89,180.981,36052
1752504060000,GOOG,180.98,181.15,180.94,180.95,47664
1752504120000,GOOG,180.94,181.088,180.91,181.088,45273
1752504180000,GOOG,181.085,181.36,181.085,181.355,49382
1752504240000,GOOG,181.35,181.42,181.26,181.41,54551
1752504300000,GOOG,181.41,181.615,181.4,181.6,40760
1752504360000,GOOG,181.6,181.78,181.6,181.703,53929
1752504420000,GOOG,181.705,181.72,181.53,181.585,36360
1752504480000,GOOG,181.59,181.73,181.519,181.68,40035
1752504540000,GOOG,181.69,181.785,181.65,181.75,38505
1752504600000,GOOG,181.755,181.865,181.7,181.79,69095
1752504660000,GOOG,181.8,181.925,181.74,181.8,45038
1752504720000,GOOG,181.83,181.855,181.71,181.83,30975
1752504780000,GOOG,181.82,181.89,181.72,181.73,77300
1752504840000,GOOG,181.73,181.755,181.56,181.65,81538
1752504900000,GOOG,181.65,181.83,181.53,181.83,57002
1752504960000,GOOG,181.84,181.85,181.65,181.65,28829
1752505020000,GOOG,181.66,181.7,181.58,181.63,23583
1752505080000,GOOG,181.61,181.68,181.56,181.68,23713
1752505140000,GOOG,181.67,181.67,181.525,181.53,47085
1752505200000,GOOG,181.5,181.55,181.36,181.4,86571
1752505260000,GOOG,181.41,181.46,181.32,181.345,39352
1752505320000,GOOG,181.35,181.595,181.29,181.58,77578
1752505380000,GOOG,181.6,181.6,181.46,181.56,31210
1752505440000,GOOG,181.58,181.645,181.495,181.495,45634
1752505500000,GOOG,181.5,181.54,181.28,181.355,33414
1752505560000,GOOG,181.35,181.48,181.35,181.48,31694
1752505620000,GOOG,181.48,181.75,181.47,181.72,39255
1752505680000,GOOG,181.75,181.782,181.53,181.59,33516
1752505740000,GOOG,181.59,181.61,181.39,181.43,34761
1752505800000,GOOG,181.43,181.59,181.38,181.55,38611
1752505860000,GOOG,181.55,181.57,181.43,181.5,29608
1752505920000,GOOG,181.51,181.606,181.51,181.6,21516
1752505980000,GOOG,181.6,181.86,181.6,181.77,37253
1752506040000,GOOG,181.77,181.89,181.68,181.89,37441
1752506100000,GOOG,181.9,182.027,181.83,182.01,69776
1752506160000,GOOG,182,182.08,181.989,182.05,32006
1752506220000,GOOG,182.05,182.07,181.92,182.02,28772
1752506280000,GOOG,182.02,182.04,181.69,181.7,35281
1752506340000,GOOG,181.715,181.88,181.7,181.85,28641
1752506400000,GOOG,181.85,181.97,181.81,181.96,18853
1752506460000,GOOG,181.95,181.97,181.89,181.951,23244
1752506520000,GOOG,181.95,182.01,181.92,181.93,24195
1752506580000,GOOG,181.93,182.13,181.92,182.11,35680
1752506640000,GOOG,182.11,182.11,181.945,181.98,27673
1752506700000,GOOG,181.975,181.99,181.77,181.775,36609
1752506760000,GOOG,181.75,181.79,181.68,181.75,26156
1752506820000,GOOG,181.77,181.87,181.69,181.745,22261
1752506880000,GOOG,181.74,181.86,181.67,181.86,32920
1752506940000,GOOG,181.86,181.92,181.835,181.866,24948
1752507000000,GOOG,181.87,181.92,181.73,181.79,23385
1752507060000,GOOG,181.78,181.8,181.64,181.64,33390
1752507120000,GOOG,181.64,181.69,181.59,181.64,38761
1752507180000,GOOG,181.658,181.658,181.52,181.63,29846
1752507240000,GOOG,181.61,181.72,181.6,181.66,24339
1752507300000,GOOG,181.65,181.685,181.53,181.579,28612
1752507360000,GOOG,181.6,181.765,181.56,181.765,24638
1752507420000,GOOG,181.761,181.78,181.74,181.77,21184
1752507480000,GOOG,181.79,181.87,181.79,181.851,20434
1752507540000,GOOG,181.86,181.909,181.82,181.82,17947
1752507600000,GOOG,181.815,181.94,181.8,181.91,33303
1752507660000,GOOG,181.92,182.07,181.914,181.96,47316
1752507720000,GOOG,181.95,181.96,181.86,181.9,21456
1752507780000,GOOG,181.905,181.95,181.9,181.93,17324
1752507840000,GOOG,181.94,181.94,181.78,181.78,37987
1752507900000,GOOG,181.775,181.81,181.62,181.62,20025
1752507960000,GOOG,181.64,181.68,181.55,181.61,22952
1752508020000,GOOG,181.615,181.681,181.615,181.681,13644
1752508080000,GOOG,181.68,181.69,181.6,181.6,14500
1752508140000,GOOG,181.62,181.66,181.59,181.62,14181
1752508200000,GOOG,181.63,181.66,181.56,181.64,23426
1752508260000,GOOG,181.64,181.66,181.58,181.62,14689
1752508320000,GOOG,181.62,181.625,181.57,181.585,18862
1752508380000,GOOG,181.58,181.58,181.49,181.53,22922
1752508440000,GOOG,181.54,181.7,181.52,181.7,40446
1752508500000,GOOG,181.7,181.74,181.56,181.58,45802
1752508560000,GOOG,181.58,181.6,181.5,181.574,36972
1752508620000,GOOG,181.58,181.68,181.559,181.68,20901
1752508680000,GOOG,181.68,181.84,181.68,181.81,24817
1752508740000,GOOG,181.815,181.815,181.7,181.76,13592
1752508800000,GOOG,181.755,181.755,181.67,181.71,17440
1752508860000,GOOG,181.7,181.79,181.69,181.702,27834
1752508920000,GOOG,181.7,181.74,181.63,181.7,37788
1752508980000,GOOG,181.7,181.71,181.6,181.62,23805
1752509040000,GOOG,181.63,181.72,181.62,181.7,12796
1752509100000,GOOG,181.71,181.82,181.66,181.79,30931
1752509160000,GOOG,181.79,181.82,181.684,181.82,22388
1752509220000,GOOG,181.835,181.97,181.83,181.909,32921
1752509280000,GOOG,181.92,181.94,181.87,181.91,22380
1752509340000,GOOG,181.91,182.05,181.91,182.03,30685
1752509400000,GOOG,182,182.05,181.95,182.05,15504
1752509460000,GOOG,182.05,182.07,181.89,181.9,27427
1752509520000,GOOG,181.901,182.04,181.87,182,44083
1752509580000,GOOG,182.015,182.02,181.945,181.99,20653
1752509640000,GOOG,181.99,182,181.93,181.98,17302
1752509700000,GOOG,181.97,182.03,181.87,181.87,33610
1752509760000,GOOG,181.85,181.85,181.75,181.81,48690
1752509820000,GOOG,181.816,181.86,181.8,181.845,37504
1752509880000,GOOG,181.84,181.93,181.83,181.895,26704
1752509940000,GOOG,181.89,181.89,181.8,181.831,13811
1752510000000,GOOG,181.863,181.863,181.77,181.83,12381
1752510060000,GOOG,181.795,181.81,181.735,181.8,9729
1752510120000,GOOG,181.83,181.83,181.675,181.675,22293
1752510180000,GOOG,181.675,181.78,181.65,181.78,21174
1752510240000,GOOG,181.78,181.8,181.75,181.77,8321
1752510300000,GOOG,181.75,181.87,181.742,181.87,26956
1752510360000,GOOG,181.87,181.875,181.78,181.785,14896
1752510420000,GOOG,181.78,181.78,181.68,181.71,21363
1752510480000,GOOG,181.725,181.77,181.7,181.77,11984
1752510540000,GOOG,181.762,181.795,181.74,181.76,18255
1752510600000,GOOG,181.76,181.76,181.67,181.67,34390
1752510660000,GOOG,181.65,181.715,181.57,181.65,43199
1752510720000,GOOG,181.65,181.75,181.63,181.7,14450
1752510780000,GOOG,181.72,181.775,181.69,181.71,9138
1752510840000,GOOG,181.7,181.71,181.62,181.68,21031
1752510900000,GOOG,181.67,181.73,181.63,181.72,27628
1752510960000,GOOG,181.725,181.75,181.68,181.749,12080
1752511020000,GOOG,181.75,181.85,181.75,181.82,39758
1752511080000,GOOG,181.82,181.88,181.82,181.85,15504
1752511140000,GOOG,181.85,181.92,181.81,181.88,17827
1752511200000,GOOG,181.88,181.915,181.81,181.91,14786
1752511260000,GOOG,181.92,181.999,181.91,181.988,12354
1752511320000,GOOG,181.98,181.995,181.88,181.89,24991
1752511380000,GOOG,181.87,181.9,181.813,181.813,12878
1752511440000,GOOG,181.82,181.82,181.67,181.693,18190
1752511500000,GOOG,181.69,181.75,181.64,181.75,24398
1752511560000,GOOG,181.73,181.76,181.67,181.75,16687
1752511620000,GOOG,181.752,181.76,181.68,181.76,20041
1752511680000,GOOG,181.76,181.96,181.76,181.96,26020
1752511740000,GOOG,181.97,182.025,181.935,181.96,40797
1752511800000,GOOG,181.932,182,181.88,181.965,18916
1752511860000,GOOG,181.97,181.97,181.87,181.96,22543
1752511920000,GOOG,181.97,181.97,181.87,181.882,27253
1752511980000,GOOG,181.889,181.975,181.889,181.97,13194
1752512040000,GOOG,181.98,182.07,181.94,182.06,23783
1752512100000,GOOG,182.042,182.075,181.99,182.075,19458
1752512160000,GOOG,182.08,182.27,182.08,182.27,28362
1752512220000,GOOG,182.29,182.44,182.275,182.41,39582
1752512280000,GOOG,182.42,182.435,182.27,182.31,28777
1752512340000,GOOG,182.31,182.38,182.29,182.332,30113
1752512400000,GOOG,182.33,182.54,182.3,182.5,75952
1752512460000,GOOG,182.505,182.55,182.41,182.51,36361
1752512520000,GOOG,182.505,182.6,182.37,182.6,40025
1752512580000,GOOG,182.59,182.67,182.54,182.63,35297
1752512640000,GOOG,182.63,182.75,182.63,182.74,41130
1752512700000,GOOG,182.744,182.81,182.65,182.74,25160
1752512760000,GOOG,182.74,182.77,182.639,182.69,21850
1752512820000,GOOG,182.7,182.82,182.7,182.76,47520
1752512880000,GOOG,182.77,182.87,182.7,182.85,22945
1752512940000,GOOG,182.84,182.93,182.81,182.81,35150
1752513000000,GOOG,182.8,182.84,182.8,182.84,18593
1752513060000,GOOG,182.84,182.865,182.809,182.865,18292
1752513120000,GOOG,182.88,182.905,182.78,182.905,41121
1752513180000,GOOG,182.895,182.945,182.8,182.8,32588
1752513240000,GOOG,182.79,182.82,182.68,182.72,35944
1752513300000,GOOG,182.72,182.83,182.69,182.82,20107
1752513360000,GOOG,182.83,182.88,182.703,182.703,21508
1752513420000,GOOG,182.7,182.75,182.622,182.63,34271
1752513480000,GOOG,182.65,182.75,182.65,182.75,32636
1752513540000,GOOG,182.75,182.85,182.75,182.8,24875
1752513600000,GOOG,182.8,182.85,182.75,182.801,20996
1752513660000,GOOG,182.83,182.87,182.58,182.62,31236
1752513720000,GOOG,182.61,182.61,182.55,182.56,15109
1752513780000,GOOG,182.55,182.62,182.45,182.47,19144
1752513840000,GOOG,182.47,182.54,182.47,182.48,16778
1752513900000,GOOG,182.48,182.491,182.27,182.29,34428
1752513960000,GOOG,182.29,182.32,182.28,182.3,14503
1752514020000,GOOG,182.31,182.4,182.29,182.38,17267
1752514080000,GOOG,182.4,182.42,182.32,182.325,13952
1752514140000,GOOG,182.32,182.33,182.28,182.31,13570
1752514200000,GOOG,182.32,182.32,182.23,182.27,10991
1752514260000,GOOG,182.28,182.33,182.25,182.285,15091
1752514320000,GOOG,182.287,182.3,182.24,182.27,12968
1752514380000,GOOG,182.28,182.31,182.23,182.29,11852
1752514440000,GOOG,182.31,182.34,182.23,182.26,14685
1752514500000,GOOG,182.27,182.31,182.23,182.28,16220
1752514560000,GOOG,182.27,182.32,182.27,182.32,12607
1752514620000,GOOG,182.32,182.38,182.32,182.36,12697
1752514680000,GOOG,182.35,182.37,182.32,182.37,14279
1752514740000,GOOG,182.36,182.46,182.34,182.41,21304
1752514800000,GOOG,182.4,182.42,182.32,182.35,20714
1752514860000,GOOG,182.355,182.47,182.31,182.441,21649
1752514920000,GOOG,182.44,182.51,182.41,182.43,42641
1752514980000,GOOG,182.43,182.47,182.39,182.4,15615
1752515040000,GOOG,182.4,182.45,182.37,182.43,24028
1752515100000,GOOG,182.43,182.43,182.26,182.277,52809
1752515160000,GOOG,182.27,182.33,182.19,182.28,44972
1752515220000,GOOG,182.29,182.33,182.265,182.29,16287
1752515280000,GOOG,182.284,182.35,182.26,182.31,18045
1752515340000,GOOG,182.31,182.38,182.31,182.31,16208
1752515400000,GOOG,182.31,182.385,182.27,182.385,33775
1752515460000,GOOG,182.375,182.375,182.31,182.34,13993
1752515520000,GOOG,182.34,182.41,182.275,182.34,74335
1752515580000,GOOG,182.34,182.385,182.322,182.385,13443
1752515640000,GOOG,182.38,182.39,182.3,182.35,29845
1752515700000,GOOG,182.35,182.37,182.32,182.34,13228
1752515760000,GOOG,182.33,182.35,182.275,182.35,18670
1752515820000,GOOG,182.34,182.36,182.3,182.35,15454
1752515880000,GOOG,182.35,182.39,182.33,182.33,17056
1752515940000,GOOG,182.36,182.48,182.34,182.34,68889
1752516000000,GOOG,182.33,182.39,182.32,182.39,14759
1752516060000,GOOG,182.39,182.4,182.32,182.36,15014
1752516120000,GOOG,182.36,182.37,182.28,182.339,16383
1752516180000,GOOG,182.33,182.39,182.27,182.38,18055
1752516240000,GOOG,182.37,182.6,182.37,182.54,59259
1752516300000,GOOG,182.55,182.7,182.539,182.69,17852
1752516360000,GOOG,182.7,182.7,182.59,182.63,27305
1752516420000,GOOG,182.64,182.645,182.54,182.552,15632
1752516480000,GOOG,182.56,182.58,182.53,182.576,20411
1752516540000,GOOG,182.575,182.76,182.575,182.755,29085
1752516600000,GOOG,182.755,182.88,182.725,182.88,28655
1752516660000,GOOG,182.88,182.91,182.85,182.905,25874
1752516720000,GOOG,182.9,182.9,182.78,182.81,32049
1752516780000,GOOG,182.83,182.86,182.8,182.82,29435
1752516840000,GOOG,182.83,182.87,182.82,182.85,18352
1752516900000,GOOG,182.85,182.85,182.74,182.76,25118
1752516960000,GOOG,182.773,182.81,182.74,182.77,17662
1752517020000,GOOG,182.78,182.81,182.78,182.79,13967
1752517080000,GOOG,182.79,182.81,182.71,182.73,22576
1752517140000,GOOG,182.75,182.83,182.74,182.78,20350
1752517200000,GOOG,182.78,182.79,182.72,182.775,21569
1752517260000,GOOG,182.78,182.92,182.78,182.895,21442
1752517320000,GOOG,182.88,182.95,182.88,182.9,24268
1752517380000,GOOG,182.91,182.91,182.79,182.82,18262
1752517440000,GOOG,182.82,182.91,182.82,182.9,15272
1752517500000,GOOG,182.92,183.01,182.91,183.005,71979
1752517560000,GOOG,183,183.16,182.98,183.01,58240
1752517620000,GOOG,183,183.06,182.97,183.04,25259
1752517680000,GOOG,183.053,183.145,183.03,183.06,54651
1752517740000,GOOG,183.065,183.07,182.88,182.9,24760
1752517800000,GOOG,182.89,182.89,182.77,182.78,30836
1752517860000,GOOG,182.77,182.86,182.75,182.84,22544
1752517920000,GOOG,182.85,182.87,182.8,182.855,23972
1752517980000,GOOG,182.86,182.985,182.85,182.97,42676
1752518040000,GOOG,182.98,183.01,182.96,182.97,25199
1752518100000,GOOG,182.97,183.03,182.97,183.03,13474
1752518160000,GOOG,183.04,183.085,183.03,183.069,21131
1752518220000,GOOG,183.06,183.08,182.965,182.99,19003
1752518280000,GOOG,182.98,183.1,182.975,183.025,34002
1752518340000,GOOG,183.03,183.04,182.83,182.85,36931
1752518400000,GOOG,182.85,182.89,182.82,182.87,19872
1752518460000,GOOG,182.87,182.87,182.76,182.78,18306
1752518520000,GOOG,182.79,182.89,182.77,182.89,14980
1752518580000,GOOG,182.9,182.94,182.88,182.93,16206
1752518640000,GOOG,182.93,182.93,182.86,182.86,12647
1752518700000,GOOG,182.86,182.96,182.825,182.945,29844
1752518760000,GOOG,182.945,182.945,182.82,182.865,20180
1752518820000,GOOG,182.87,182.88,182.835,182.88,17015
1752518880000,GOOG,182.89,182.91,182.82,182.83,12267
1752518940000,GOOG,182.81,182.82,182.72,182.75,13301
1752519000000,GOOG,182.758,182.785,182.62,182.64,26392
1752519060000,GOOG,182.639,182.69,182.61,182.69,15167
1752519120000,GOOG,182.69,182.74,182.68,182.72,14803
1752519180000,GOOG,182.735,182.75,182.705,182.74,9194
1752519240000,GOOG,182.75,182.77,182.73,182.74,10137
1752519300000,GOOG,182.75,182.789,182.74,182.76,17421
