latency_ns
8187
8317
10294
4685
16752
8893
8398
10101
8897
6084
9387
8028
8206
11753
15626
8936
14525
7008
8143
10516
12425
8714
10343
10404
10179
9659
7317
6336
9177
10151
11983
9866
7544
8093
11583
4819
5760
6636
9672
7365
8076
7239
7742
7841
8992
9142
6197
6297
11617
11227
7713
9291
10706
8769
6276
10600
10073
9928
8008
12744
9530
8077
18205
15709
10742
7310
11220
6162
12237
16069
2497
8915
2288
6814
11027
11220
10551
12111
6883
10151
11894
9528
10723
10191
12767
10827
13403
9819
13081
9050
6856
11445
7790
16528
9826
11854
8922
10052
12185
16494
7851
6332
6021
15912
13756
131634
7679
7018
8826
14365
11661
10599
15893
8475
8502
13923
8894
9624
11197
6660
6706
9407
4853
12626
10096
7494
10980
12935
9360
17825
12578
11643
13940
9553
12375
6847
9452
14163
6092
9643
10386
7246
5524
9248
10186
6910
9142
7349
8867
15408
7359
10219
8687
6758
8473
6738
7395
8906
17436
12935
9499
7844
43687
5691
9519
7103
8628
11168
11928
9003
6671
8026
7914
15685
12766
9723
11347
7615
12067
8109
6321
9124
9023
5618
7456
10184
6723
12214
8099
6751
12501
6228
6158
8386
9626
9068
16947
7563
10623
10172
9003
10638
8410
6296
7149
7430
8388
11377
10089
9948
10164
12114
7799
11629
5145
6921
14524
6735
13426
12156
9385
6229
17699
7722
11654
14285
11004
9311
12835
16664
18400
11803
14653
9766
9253
9286
7957
6795
8015
39325
7681
11857
8504
9568
6794
8556
10473
5444
6449
12886
10859
13906
7452
6142
16136
9315
9561
11728
7984
8969
7560
12662
9141
14738
19817
9934
7182
11630
10322
13300
11318
9992
11410
10452
22846
14101
8305
9602
14419
6737
6185
11514
6205
12803
9414
8199
6843
10829
42912
17214
6779
8565
6713
8905
9489
7644
9468
12498
6216
6431
12148
9783
4449
8384
11606
6865
10795
11644
4673
9272
9720
5400
9311
10082
11921
16935
12647
11336
10808
14312
10207
10949
7889
8926
10544
9319
12574
8744
7985
8448
6376
7373
10116
7690
8841
11790
5351
9823
6664
8049
14258
10563
12670
8302
17364
6916
10478
11241
9553
9481
14764
8788
8590
14729
7737
14439
10780
12461
8766
10506
6497
14380
9540
11735
12755
6707
7935
10968
10318
9816
9357
36579
7738
6795
5363
12030
7568
15208
6353
10658
12604
8230
9726
6949
18689
12319
8481
12206
11904
8423
15674
6461
8419
12430
13375
12145
12527
8851
9455
9355
11460
11742
10455
12947
11096
8815
12829
15098
12509
7979
10046
9967
10251
13158
8326
5246
7557
11552
6837
11586
17165
9943
8308
8276
9282
14014
8988
10058
13781
11214
6812
12084
8681
7451
4969
7232
7435
8636
7457
9965
12979
20887
9604
8463
13273
9043
12641
13718
11800
14836
12131
9331
10279
8654
12531
17192
7458
11825
18802
10483
11884
10881
10067
9935
8666
23075
12799
6835
8979
8921
7601
13928
7283
9224
8164
4849
7705
8637
11782
14099
9481
7110
4811
12123
8297
7335
12340
8677
7587
14443
13656
7662
10509
15751
11806
9017
6513
13078
11944
14271
15403
13792
9861
12815
9737
8796
10327
9356
8335
13808
12147
7571
12606
9144
11022
6431
8755
8894
8748
17826
9005
8314
9537
7902
8357
8829
11423
8512
8391
6631
9680
10046
13409
9012
11187
10000
7494
12632
8886
11507
5953
12664
10321
4934
8670
39480
8323
9060
8247
5301
16545
12355
10115
8737
8633
8993
5676
7214
8061
5234
5862
7691
10165
7189
10596
10550
8666
9524
12578
10776
12041
7225
8633
5464
9160
11107
10826
5380
6733
13903
14875
8259
9535
9956
10217
5882
9291
12351
12831
14763
8047
10057
8756
9245
7760
14674
8784
8486
9825
11540
7279
11836
9210
6331
7876
6098
12019
6310
8719
8822
6904
9372
7564
303862
7805
7247
7941
10513
13415
10320
9841
7162
9108
9272
5666
8372
9684
8292
9113
10224
6415
9577
11172
13382
8442
10505
8568
6253
5160
10910
7322
8264
12467
7716
6771
5640
3488
9847
17366
8351
5905
9487
6330
5873
22735
7224
3812
5044
7838
8175
8795
8908
11890
10057
9221
8164
3851
5761
9198
18121
5856
6996
10220
11899
40513
6118
12232
6719
5002
5691
5982
6641
5685
5762
6438
3074
8446
11648
7353
9761
22828
9852
6843
5660
4799
6155
9395
5745
12049
9114
9137
11069
6388
10493
10166
12000
14717
12071
13339
14459
6778
5332
11426
10621
7536
7827
7963
7495
6986
6667
9906
8768
10514
8483
12917
10763
7653
10242
6513
5553
12408
10834
8956
13190
6171
9549
8862
10381
9893
9548
8972
13353
9638
8411
10541
13633
7781
18981
10675
9529
10326
9323
10032
9113
6715
14516
12138
11506
9466
17245
11355
13684
11773
7361
8666
11151
14651
11509
8778
8578
9345
8776
8105
8728
5686
8050
11816
8803
11747
10111
9862
13367
12988
9553
9734
7346
13456
9426
13164
14851
17367
4538
41153
9320
23085
5107
11456
31130
7188
11749
11193
7604
5899
7577
7722
11582
14032
11389
12583
9417
11065
14881
7220
9507
13231
7623
10759
5632
8893
7811
12411
13768
16028
8852
4505
11433
12224
8972
12867
8558
8378
8831
5792
5858
10216
7060
6116
16051
10476
12840
12713
9102
8531
8836
10211
11892
9829
8270
11612
13804
13650
5408
7844
8726
11182
35265
11395
9639
10490
9829
10020
9079
8512
7154
10125
11981
9263
8667
8736
11060
16660
5467
9910
17653
10192
8331
15271
10598
12290
14784
10676
9645
8068
38896
12470
7818
12995
10423
9866
11489
11591
10697
9103
8134
17469
10791
6734
9438
8618
10459
7176
6277
10836
72908
9442
11093
13894
12299
7671
11430
10852
10460
13983
9449
15280
10266
9154
26921
8422
8052
8793
8815
13774
22712
20224
7702
15683
7621
7067
8701
8613
10131
10784
9517
8451
8829
7797
13177
7411
6886
13528
11977
12904
10834
10485
15991
7257
15853
9245
8078
11093
23448
7269
12163
16992
6220
11386
8214
10920
14338
9568
11044
10674
11476
15037
17053
6647
7208
10369
10697
10970
7854
11977
13831
12259
9570
9533
13471
7684
12472
10271
6165
9694
8200
12188
9649
10855
9055
8561
8739
8124
15698
37588
13049
8029
9667
8327
12528
10938
11754
8519
8642
6112
7950
6745
7646
13001
8685
9237
10490
9012
5130
20611
5993
12936
11272
9070
9149
11110
12059
13978
11341
8168
8792
7472
7568
9746
7445
40479
10307
10338
14046
10591
13176
14839
14841
7032
7753
6177
9672
8558
4980
10576
5487
6445
11741
8456
9203
12156
8797
6450
14458
13783
6120
6761
8575
8011
10065
34353
13406
7944
11779
6642
8778
8464
10524
10477
6604
9943
12125
12762
20265
7181
10967
15003
14373
22129
5774
7486
11611
7940
11403
12146
12369
10783
8833
15317
10944
7151
11397
15836
17946
12514
21801
8745
10663
16732
8323
15935
7737
10459
14531
9315
11928
13730
11966
9680
11614
11800
11382
13886
15114
14102
13781
8716
12798
9414
9623
13732
7865
9896
11565
11003
14030
8066
11786
8280
11514
36544
17602
12995
10596
12811
10048
11711
8199
17192
9817
8889
9516
8454
5128
7026
13996
86791
6452
7444
9046
5318
12484
9583
13149
6943
7539
8375
10386
16634
11047
9180
8894
14859
11905
10271
10623
10493
13599
14305
14149
17198
10034
14437
10235
6985
21575
7011
10430
15971
9931
11084
8758
10990
8043
10284
11494
6798
11944
9827
12212
8566
9512
8649
9560
7022
10222
12578
12783
13014
17789
10556
12517
8358
8255
17633
6520
7888
9623
9390
25582
27600
5841
6644
11182
6291
8614
9966
10959
5171
12292
13664
17104
12605
12580
10778
11151
9567
10002
9995
7916
9722
10754
8234
8350
38089
11502
11426
3259
10741
8260
10710
7619
10388
8896
9099
7747
8134
9666
6251
11078
11970
10982
5656
8873
9799
11076
6254
13126
13835
9095
6309
9505
10244
9447
12323
12949
11480
6944
16294
10745
12352
17360
12306
9595
12285
13759
7220
13391
14457
9592
12354
5808
13692
11453
9640
6395
11763
9903
7180
9786
9654
10075
10325
9744
9559
11047
11370
18948
9981
36340
9528
11157
7435
9222
17256
11463
7898
9729
18035
9614
9543
11692
8492
18705
10032
8914
9956
9414
25508
13379
10841
10999
12589
11869
12577
11487
15059
18011
9175
10350
12750
6303
10886
13431
10749
12046
14675
5822
10042
7567
8287
13998
12014
12187
9337
13511
13694
21046
9671
32020
7304
6425
18279
11248
10058
19145
11022
10885
13232
8496
11140
16772
3609
10875
11732
11401
12473
9892
12690
14571
12702
10276
10096
9318
10915
10329
8850
13551
11987
11421
11350
15381
12601
10016
15245
14137
17719
9162
12848
12323
48309
9595
17966
12115
11378
9680
13028
15478
8075
16258
11535
7113
14485
8711
9022
9538
15279
16700
13363
7016
8484
17308
10402
12588
11168
9117
11038
16546
11969
10044
11335
11753
13885
14662
11561
6361
8313
6714
8134
12181
8070
9458
10505
13943
17736
8798
21629
11453
6014
7270
8272
11218
9319
10024
54185
4583
4358
6174
8909
44791
13366
10210
8004
8441
16026
15685
11059
7932
9252
8017
10371
13910
12260
11650
11526
13858
10835
19189
13594
16288
12100
10371
20092
11452
12476
12516
14128
14959
12228
9251
15409
15083
8364
12794
11857
10096
10318
8849
11258
11492
10340
8724
14541
13612
16891
12288
13231
19457
11227
9798
13472
14188
13329
9773
10909
12795
17839
15113
9842
14797
12318
9392
9077
12239
7430
11148
47507
10980
14560
8313
13042
12944
54657
13007
8420
7205
12347
10564
9526
12733
12965
9890
12229
11606
8047
12522
10881
15532
14269
10778
5524
11961
12182
7695
12230
8776
6328
14728
10226
8894
13664
9757
10899
9382
12596
7295
15407
6571
12787
14109
9369
14209
10174
7954
10587
7333
17691
11246
12966
40120
10382
9312
9855
12314
14759
4928
11527
12586
6044
10598
14292
3915
14827
10317
8547
487217
6589
9906
12084
6125
8745
50819
8330
9812
9564
6632
8203
10153
8133
9193
9222
9949
13985
9405
8182
14800
15103
15973
16988
6186
8616
7367
9601
11127
17260
7588
9238
13000
11431
12224
10329
7776
12537
14873
13850
10424
9167
10938
11601
14638
8069
15342
14319
6567
11053
9780
11769
12428
10577
15577
10498
12995
8141
10864
14261
11399
11754
9692
13883
11747
9389
8201
10052
5990
11426
13312
8076
7436
6735
6647
9967
7860
6902
9775
5354
5150
12909
13364
7059
8733
9949
7399
10280
10655
12171
16218
5893
11000
7736
8493
12598
6088
8882
16381
12985
41346
12754
11983
11266
6605
6403
11995
10703
12069
8838
10220
12960
10300
11958
7997
64030
22034
8496
10469
13175
17178
11088
10562
13147
16965
12971
12431
10039
7947
9386
8324
9696
7102
13067
7477
6596
7584
13776
9767
8245
5241
9259
9716
8045
8517
9429
7260
11177
49358
9412
12633
12125
9510
10543
12826
9825
12389
10009
9425
11518
7689
7920
11065
7588
13577
8780
14352
6698
11164
10259
9834
18195
11850
7506
11548
9964
7021
8073
10521
10255
7249
8387
6840
10744
9993
15220
16509
8030
13841
10844
10965
8730
7198
11078
10954
3041
10743
11504
10135
9654
14685
10486
8912
9955
10511
11093
8285
11218
7233
14105
11856
10316
7911
9864
12027
11903
6344
10438
9850
7395
14124
9103
8650
13850
13047
11909
10804
19553
11776
12187
11553
8717
15277
17579
8287
9703
8668
11064
9750
14273
7554
8987
8834
9669
9580
6067
10025
7481
8631
12604
22902
7278
9455
11873
42220
9081
10645
7768
12705
7833
8282
11529
4638
6669
12719
8070
11642
7551
9135
11915
9183
20530
10084
8072
9045
12836
14937
8369
6949
11050
9944
12763
12785
5860
7572
13324
7127
8559
9686
9557
14247
7961
8915
10605
6149
6529
15241
8595
9957
10963
9083
11228
16588
7401
11636
11925
10560
6984
9896
8952
11559
14289
6959
9201
12308
12390
8530
60023
10086
12398
6510
8257
13655
18587
11391
12412
12676
12395
11748
11097
10099
9115
14033
11176
8985
8552
12041
8935
7115
15461
16117
12599
12567
9512
12574
12376
9145
11978
13109
10337
10200
8147
9870
16709
11859
11588
12918
11530
7491
10262
7431
9491
9377
9178
8785
8845
8502
8902
9985
12897
12249
13466
14497
12012
16111
5516
7220
13919
10630
11018
12761
8459
15641
9871
8895
10535
8271
10382
8236
41415
6915
23092
14464
15590
9856
11014
11256
12641
10244
7221
18052
11990
5997
14975
13722
10893
6695
8011
9442
18655
6764
12967
12972
15130
10622
7642
6358
11537
13028
8808
13507
12899
16443
9522
13833
10726
17610
12487
10617
18726
15996
10566
12160
9835
10455
10858
13935
10140
8737
9498
13268
12067
11650
9817
11159
10654
11232
12087
9874
4933
9173
12392
10116
9786
8714
10439
7444
5984
13523
12007
8301
10984
12333
7191
6540
8330
9508
13533
4160
15052
11569
11063
14902
9161
9853
16431
15769
7463
8827
10651
8408
13706
11018
11841
12728
15758
11702
16761
7045
10286
12783
10511
7748
10795
13132
10297
9797
5611
10545
9407
6653
18571
14812
37140
16195
7813
11340
13023
13584
11978
12657
12585
14344
8343
12144
8906
12158
11128
51441
13724
14444
7965
9751
8423
8241
12872
10073
7398
11058
12989
11091
13595
9716
13007
13924
11685
16108
18153
12207
14824
16591
7140
10666
10100
11282
11725
7697
10413
16242
5524
6920
11484
7165
7416
13317
6751
9111
8700
10950
17633
13621
10518
10789
5639
10379
10318
9421
9271
12924
8368
10463
14823
11045
9115
7509
23549
11211
10488
16976
10808
10837
11785
14186
11905
35131
11905
15049
12553
13143
15585
16360
10728
14771
10299
9457
11200
8340
11258
14594
11941
14265
11181
9838
11668
9325
9447
11801
15325
9005
13561
8464
6061
15534
10065
12767
11848
13423
10808
5900
7833
12614
7332
9359
14437
12826
8420
46996
8095
6650
11595
11826
9809
12184
10408
12762
16614
10786
8786
9649
9832
16131
10465
17177
12338
9835
14878
13118
12613
15764
7988
10763
21651
8911
8823
6621
9789
13015
6798
11517
9049
8069
12277
10001
5880
15173
8474
7631
9092
6562
11843
12172
8398
6711
12849
8494
10869
11861
9311
12825
10605
9272
14274
8989
8586
17515
5082
6335
40390
13477
8233
13885
5593
9594
15391
9942
11646
9847
10803
9897
10591
9567
18808
11219
10549
16343
15401
14898
11230
12457
13635
10004
12219
11583
12102
13224
10032
10226
11587
5498
23760
9196
8096
8269
9701
9136
9470
16967
9291
17111
14159
5327
9097
11694
11616
13345
13756
14294
10515
12960
9766
11714
8516
14498
12825
12307
12812
10431
11407
8271
7860
22653
8977
7233
7941
9613
17469
9060
15062
7528
12727
9541
13310
15205
8029
9663
15958
14873
10822
16757
12911
8621
8594
21192
7273
7051
7641
12588
10325
10898
11951
12924
12297
12771
9362
13899
13277
11400
11132
15767
6442
5242
11339
13149
15619
12316
12662
13396
14262
11728
6074
8850
7447
13222
12220
9404
9145
11952
7389
13997
24133
10137
9861
11292
11334
18198
14131
11382
17803
9495
12586
10886
10517
47269
14652
12961
14268
7070
8025
6451
7997
6276
9632
9650
12397
13245
9999
10320
12747
13413
14467
16655
9858
13963
13212
10780
10573
12046
11403
7504
12778
13702
7682
2762
7611
11009
8758
11600
8187
12275
12069
5725
12283
12112
4490
9484
12668
8384
66884
12176
12398
15088
12209
10172
12896
9284
9237
12519
10144
12054
9593
9642
15844
11450
5934
12730
6980
11229
15605
8129
11728
8141
9304
9118
37383
7388
9931
13669
8291
6943
16288
10950
26359
8261
22207
17070
11853
9462
11968
11259
9237
12906
12135
10432
10977
10340
21828
13279
11035
10023
16072
10489
8945
14674
11596
10832
12112
13866
9175
13911
12391
16500
12650
18590
12236
21211
14596
30252
14445
4766
11822
10919
7363
10183
14534
9500
11674
11072
11475
14146
17988
11700
15740
11923
11877
13704
10658
7816
6673
8670
13049
8756
8054
13064
10176
143198
7750
12335
6068
9833
9303
10742
10937
10728
13767
8717
10029
4751
9233
9207
9394
12162
12157
10714
8702
7690
12616
10102
9736
13266
10831
8931
11147
11160
11101
14656
6189
8262
12238
15491
6974
12554
7971
9527
12686
10919
6327
9153
8104
17225
10245
12723
7454
10288
5800
7138
11286
13776
9182
40505
10762
12218
13754
9156
10856
12302
6772
11727
12317
9423
10678
12605
5615
7619
10107
15691
13278
13407
5928
8738
11739
8098
8347
13095
8556
21418
12869
5737
22997
12842
6049
12548
12742
12578
7975
7644
7287
10017
9701
9633
7807
4832
37385
11967
8829
11654
11263
6286
14462
20274
7052
12153
12467
6445
39210
12134
10778
8018
9013
7228
11584
9106
11476
9704
6066
9876
11426
8278
16487
7507
12065
15590
9996
9212
7864
6193
20819
15767
8895
15894
7952
10275
30306
9360
14519
10014
13808
13610
11702
11552
12292
13225
11491
17306
8576
8984
20043
14217
14077
17640
6383
7480
11565
10762
12181
7024
10166
11819
7063
10558
13879
7013
18114
14518
3182
10457
6230
8425
9836
11412
11138
13978
6455
11992
10398
9399
11323
13059
9252
13780
6737
13437
8191
5579
10750
14516
10248
9628
14227
6356
9666
20664
13114
10210
8807
11389
8329
11716
9534
28408
14707
10706
13495
10990
8887
7780
7019
13487
9648
13768
10940
13071
11797
10845
12989
8692
9647
11535
9614
10402
14956
22662
5846
10201
9682
13261
16629
14913
10436
14344
7870
12922
6772
7892
10751
9755
9882
16863
10161
5428
8199
10502
4822
12073
9079
15377
16678
8318
10287
11984
9188
13531
13515
14241
18284
7780
9738
8144
17295
9013
11058
9791
7148
12100
8855
11808
15816
10215
7479
15086
15888
9900
16948
15330
28734
9616
11099
11209
10631
15833
13983
13365
12215
7440
11265
11071
9167
29911
12588
19671
13108
8666
11034
18189
8411
11408
11939
2983
13124
11869
11858
21360
11290
14562
20771
14107
27664
11722
15428
9435
21183
10029
10001
15192
9138
8851
6120
11115
10235
5627
8444
21043
11438
13602
13719
9025
10348
13563
9375
10029
13617
10228
13635
8653
9948
13364
9723
12073
15496
9962
10518
5953
10712
9107
7481
9311
7483
7918
14266
15546
9693
11205
12240
13430
7854
8647
8664
13228
10941
9578
13216
9671
18095
20941
9076
13285
8149
7570
13355
11179
13647
12223
10007
14681
11385
11699
9398
38499
8382
12237
11418
7568
12804
60960
12273
12373
12208
13071
15711
10390
14675
19565
9972
11040
14661
12568
17042
10871
10775
17722
11194
9563
41324
11565
9474
18013
10716
10972
13064
13841
6226
9488
10806
15023
15751
10434
10350
9305
9350
17852
11491
15145
14061
14688
11496
9912
14062
14034
8232
15129
16591
17073
16690
11785
24224
12334
17183
17424
16207
5579
13562
7327
6064
11964
33190
8659
42117
13140
7891
18405
8938
15862
11749
8763
8612
37670
18620
11369
12009
18058
11108
18089
14048
16010
13456
14036
12734
11240
8741
10192
12240
9448
9751
12148
7434
8740
15267
7907
8497
7404
7001
11324
10448
9136
11016
8640
18900
9869
9103
16095
12107
10154
13856
12706
13310
13530
9673
9297
13742
10183
7692
11391
6891
8936
14223
13740
10547
12749
59392
11712
12502
13835
8664
14991
23795
23935
10310
7344
24354
9539
7181
12030
16940
14093
8333
9308
6997
11603
11240
9823
9759
9013
10578
37840
12490
15681
23153
13893
8676
11021
11396
9352
12863
9724
12127
10524
10543
8257
7651
8901
13217
32289
5713
5660
9597
37496
9494
10690
8626
7036
8600
5832
9190
10692
5745
7870
13664
6561
9701
7969
6100
13408
12050
7399
8043
11962
11269
11772
14332
11034
13224
6516
7359
8916
9054
22384
14381
12212
15599
12779
6909
12357
4836
9916
19422
7822
10541
16364
7390
11424
10907
12806
8073
10071
10505
6631
8113
4865
7890
8813
6683
10248
10337
10266
10279
9325
11231
11154
5754
4856
16677
12120
12039
16773
14184
11131
13283
7213
5910
11719
6582
9313
12609
9354
5925
14001
12542
9071
11022
9190
8060
10498
8925
24822
25455
11790
13600
9542
7904
12647
8464
14137
15673
10563
11432
16827
11169
11477
11782
8733
11916
8358
12389
13194
8785
13973
11709
17852
15905
10730
10478
9926
14005
13759
13072
12960
12474
8176
11590
11468
15475
12395
15877
14014
10175
12358
14036
10500
16186
7687
9074
9428
9478
7130
11483
7403
14661
10423
8649
7127
5175
10583
6209
9825
6885
6276
12321
37978
10089
14628
17474
15664
12670
13546
16346
8955
12168
6709
11662
7530
8874
10651
6912
12846
6835
7902
11212
11707
9633
13883
13159
13401
7181
4804
14082
10056
13041
9447
9780
11736
18073
9689
12051
7275
8295
14342
11055
7094
8379
7927
7881
59192
6077
8963
7887
11577
11281
7652
9000
8362
7784
5812
12077
8292
17537
11646
6875
9996
11800
9800
12111
11427
10013
7121
12538
10099
10609
10758
10538
13758
11202
6242
8222
13442
10498
10248
11179
