order_id,pnl
119113,50400
222878,71.7401
296638,9234.64
135723,21063
31958,-18469.4
201998,-9234.63
44600,-21031
223595,-25333.5
124538,18456
290562,9230.72
45039,-21028
265140,-16.2054
157684,18469.2
193990,21031
224879,10502.5
20667,-50667
288964,9234.39
75884,-18469
174111,21057.5
224463,-10528.8
98094,-21056
249720,9234.29
269184,10527.7
197569,21055
188489,50667
91616,-50666.8
141265,50573
58253,-21054.7
292499,9234.08
17371,-18468.1
270271,9227.87
166506,21055
146301,21054
296348,-1381.75
154144,21099
195650,21054
11047,-18388.8
239330,9241.66
94059,-21054
263946,9192.6
77169,-36812.6
229532,10526
222494,-10526
281151,10525.8
44971,-21051
143342,50666.5
267854,-25333.2
87396,-50666
186910,21055.3
41639,-21051.1
17472,-21050.4
200622,9232.17
234386,-9232.17
153218,21050
19873,-50664.8
186285,21050.5
264606,-10525
92060,-18464
293247,9231.78
191586,21049.4
45708,-21049.4
118195,50664
214308,25332
1828,-18452.1
249263,10524.1
46633,-21047.8
206259,10523.9
283993,-10554
97216,-21048
145222,21047.5
151357,50663.5
61160,-50663.5
114741,18462
72812,-18462
193967,18460.2
94818,-21047
141250,9200
224262,-10523.4
286333,9229.72
43858,-21020
2352,-18459.8
11604,-21046.5
3409,-21063.7
190186,21046
156083,21045.9
88036,-21045.8
28193,-21070.6
214970,25330.4
289005,-25330.4
217635,-9228
169268,50677
3244,-18425.5
86256,-18447.9
211697,-9236.24
128685,21045
234996,-10522.2
142448,18458
250494,10522.2
203977,9224.73
61982,-50335
82735,-18453.7
216154,9237.37
195401,21043
237126,-10502.5
91855,-21043
142276,21044
223916,25201.6
286175,-10522
161683,18459
32334,-18459
274820,9226.2
171055,21043
85745,-21108
168757,21043
237994,-10521.5
170983,18282
295501,-9227
287543,10521.8
208135,-10521.5
123682,21043
221499,-25334.6
76228,-21043
165973,18454
34092,-21042.8
117342,18456
55083,-18453.2
291596,9191.88
1054,-21042
192379,18456
98424,-18456
117312,21042
287961,-10510.2
59678,-21042
261258,-25326
174391,50660
87894,-50383.1
67141,-50660
166546,50652
128612,18452
168109,21042
118484,21039
109548,18450.5
66052,-18450.5
173636,21044
152883,21039
112101,42064
205571,9107.81
226324,-10518.5
247362,-9223
270702,-10544
229196,-9243
42419,-39486.1
252765,10518
275340,-10518
227611,10516.5
35069,-21033
158346,18437
182426,21037
94350,-21036
211100,-25330.8
76438,-21036
228896,10516.5
267013,-10516.5
121398,50696.5
183657,21029
228029,-9206.74
16382,-21108
182406,21033
68548,-21033
34632,-50663
115866,50661.5
203949,-25330.8
86808,-20998.1
107561,18412
53980,-18412
269434,-9111.64
248681,-10517.5
105448,18482.6
146954,21033
73518,-21033
15483,-50719
202260,-10515
50896,-21032
283955,-10515
218014,9197.62
130059,21030
5541,-18392
55510,-21090
14004,-21029
100166,50663
237719,10545.4
258472,25331.4
228865,10514.4
151475,18390
166455,21028
11314,-18386.1
200924,-9190.92
63311,-21026.6
90455,-50662.2
181406,50662
269119,-25331
70609,-50405.8
91362,-18380
45369,-21055
211393,10509.9
207043,10512
108233,18354
191245,21024
249634,-10509.9
167182,21019.8
89064,-21019.4
199122,50436
33098,-18378
128392,21019
95564,-21079
54058,-21019
268421,-10509
121922,21018
33808,-21017
72128,-50662
143563,50562
247328,25331
283446,-25331
192767,21028
68249,-21016
257488,9197.39
160041,18377
37402,-18299.5
16649,-18377
133914,21079
237679,-9201.5
216926,-10508
11888,-50328.8
32641,-21016
32785,-18481.6
115797,18406
71710,-21028
133969,50661
271331,-10508
51820,-21015.5
203394,9201.15
244048,25329.8
64741,-18401
93798,-21015
272657,25328.9
19619,-50658.3
286,-18377.5
290828,9193.33
7157,-21015
235601,9190.02
11585,-18383.4
286178,-10507.9
185187,21044
122928,39340.5
124085,50656
125889,21109
208901,10507
139925,21001
243690,-9158.92
15407,-21014
182442,21015
179268,21050
96256,-21014
130026,50657
121844,50656
47621,-50656
209910,9185.12
35754,-18334.6
58455,-21015
78623,-21014
169132,18355
3496,-21011.5
237579,25327.4
37911,-50654.6
117981,18480
138734,50654.5
69701,-50309
297984,25318.3
235725,-25327.2
176927,18382
114668,21009.4
119481,18296
36469,-21009.4
77157,-18372
86028,-21004
102667,18342
223605,10500.7
265888,-10500.7
14214,-50656
159485,21000
10909,-21000
294666,25327
265610,9177.86
141092,18293
99586,-50653
285856,-25326
77774,-18356
245180,-9185
527,-50652
249563,-9183.27
122041,18483
184300,20999
18948,-18354
242250,10499.9
266501,9177.47
61781,-20992
102771,20986.1
224766,-25322.2
24925,-18320.6
66431,-20996
139006,20997
265144,-10499
218562,10549.6
73291,-50329.7
197809,21043
135550,20997.9
291087,10498
234297,-9169
140069,18384
119316,18335
44949,-18335
54310,-20993
120159,20990
117738,21036
200750,-10495
273295,9237.53
128024,18338
268711,-9169
185043,20997
57014,-20997
205310,10526.5
101545,20985
59045,-20985
3855,-18291
128373,18346
66130,-18310
273660,9179.87
83084,-18352.9
151925,21000
704,-20993
172059,21046
275824,10493.8
201435,-25326.4
186716,21057
165963,21099.5
103704,21030
41445,-50652
111661,18470
173920,18364
282440,-9182
78591,-20986
49084,-21108.9
111343,20988
52641,-20988
145421,21031
41656,-20984.1
143410,50652
116322,18378
98106,-21020
181118,20988
122347,18331
39335,-20982.6
218427,10496.1
81817,-18331
206335,-10496.1
182045,20990
5566,-20990
37512,-21022
182783,20997
112885,50650
83742,-18411
70330,-21000
255445,10499.9
7062,-20998.4
28779,-18457
111791,18447
134396,21000
67007,-20996
129511,21102
212523,-9165
171017,20992
221271,10500
247510,-10500
55949,-18326.2
242726,10498
23055,-20994
197058,21031
238564,-10500
123172,18477
185431,21000
215262,-10500
259063,10499.6
208983,-25319.2
246198,9229.66
36231,-18458.7
99235,-18458
138275,21000
296159,-25211.5
171641,18458
269719,-10502
8493,-18320
257529,9188.21
174517,21004
116477,21003
46140,-21003
232414,9225.36
36342,-21002.1
207226,-9220
101327,21000.2
127003,18440
280180,10501
6918,-21001.1
240388,9219.92
6585,-18439.9
247591,9235.75
40061,-18409.3
206085,-10501
5769,-20996
26824,-20997
108400,50633
107663,18327
252934,-25316.5
93286,-50635
259310,10497.5
190868,20995
298303,-10497.5
178170,21000
42703,-21000
111576,18412
51719,-18412
240596,10521.4
157584,21000
94221,-21101
73468,-21000
82527,-50628.7
241410,-25312.2
174963,21100
8939,-18433.6
135515,18444
128349,21042
294373,-9222
48831,-18298.5
256361,9219.51
50069,-18431.1
299049,-10501
195471,21000
10207,-21000
194315,21002
179507,21000
254078,-10500
183181,50625
117049,18385
75543,-50625
123964,50624.5
202531,-25312.2
202030,-9215.6
291493,10501
205174,9219.81
58145,-18435.4
205384,10501
132280,21002
136547,20998
202459,-10499
235331,25309.4
144354,18449
283614,10497
189897,21002
36136,-20993.5
211626,-9238.64
149367,20995
288650,-10497.5
199515,50611
8861,-21101
299403,10498.2
51429,-20994.7
68652,-50667.5
151664,20993
202821,-10496.5
78596,-50600.1
58166,-18385
161931,18447
65653,-18447
222005,10501.2
33647,-21002
51842,-68722.2
217866,9221.56
180015,18299
13991,-18443
258419,-10507
184992,18443
25937,-21004.2
173230,21005.1
260806,10509.7
11770,-18444
275175,10510
171410,21016.8
5386,-21005.6
170031,21006
222091,25293.8
157313,18445
41844,-18370.3
83350,-21008.5
7330,-50585.8
20858,-39498.7
70618,-21096.1
132877,18448
280811,-10545.2
11022,-21086.5
94034,-18448
92066,-18287
299596,-9223.5
136448,21010
287895,25289.1
273623,10523.4
3834,-50581.1
68872,-18446.5
235856,-10504.5
258526,-10551.2
9490,-20986.1
134008,21009
92586,-18401.5
258610,-9223
232623,9223.79
146107,18446
84418,-18446
168168,21104.2
188921,21010
163844,50577
260840,-25287
250222,-9227.5
54703,-21010.5
240963,-9227.5
126158,18292
188417,21011
156986,21102.5
115480,50641
198492,50574
152831,18469
4614,-18362.1
295156,-9234.5
34170,-18455
275383,-10505.5
246250,-9234.5
195406,21013.7
178392,21013
75315,-18468.8
33809,-18467.5
18254,-21013.6
159747,21083
138994,18465.5
207074,-10506.5
67268,-18290.2
191786,21012
33222,-21012
160632,21012
125447,18374
83941,-21012
188735,50570
148966,50565
265909,-25282.5
281476,10505.6
33688,-21012.1
181540,18460
134558,20997
113805,18455
11849,-18455
193459,21008
292345,-10504
13040,-50652.5
282829,10503.5
184247,18387.9
246506,-25281
55956,-18418
76709,-100972
223844,9220.87
265350,-63.5951
143480,18465
175171,21007
278036,10503
298093,-10503
120675,18298
203687,-10522
224440,10502.6
128523,18395
87017,-21005.6
187523,18445
170793,21005.2
26981,-21098.5
6228,-21005.2
21584,-18296.5
187608,50556.5
135547,50323.5
52535,-50556.5
58815,-18460
251305,-10502.5
286076,25278.1
200482,9228.35
88637,-18455
233654,10502.6
165982,21005
278459,-9159.95
91682,-18400
50176,-21005
105313,50582
1548,-50556.1
251531,9231.02
225703,10532.5
80432,-18459.4
171462,50514
295980,-10500
282873,-10497.5
158355,50556
266581,-9234.5
224249,10510
37472,-21020
99731,-50555.5
242871,9170.26
201365,9232.9
79695,-18462
155628,21006
75263,-21006
117788,21035
97035,-18467.3
103916,21006
207204,9200.83
290216,-10503
130710,21006
145009,21085.5
290280,25277.3
154501,21028
50736,-50554.8
243539,10500
85664,-21000
173258,21000
187207,18464
17919,-18464
13840,-18385.7
221370,-10502
157954,21000
263582,25276.5
58400,-21056.5
162165,21004
33034,-21090.5
199058,18460
164611,21000.1
73872,-50524
11613,-21000.1
64066,-21002
157773,18465
103432,21000
50335,-21000
263665,25276.1
85493,-50552.6
150245,18461
281615,-10503
175229,18365
71464,-21000.2
134551,18478
176057,21005.9
237856,-10503
30145,-21050
9392,-18466
131867,18458
277687,-9229
21196,-21045.5
41949,-50702
145714,50549
174748,18350.5
195501,18389
50230,-50549
42923,-18450
269314,-9219
45781,-21000
151553,21000
139274,18400
160027,18438
51984,-21011
199775,50549
262212,9218.7
85139,-18437.7
171789,18435.5
87908,-18435.5
200449,9217.29
2837,-50539
62941,-21100.1
83694,-18388
125200,50537
102422,18410
97399,-18410
211149,-10553.5
231902,-9204.5
3968,-18407.5
71488,-18402
203730,10502.7
149917,21003
92985,-21003
105922,71417.5
228956,-10501.5
293790,16067
182160,20996
216414,-25145.8
299426,-10498
247680,35799.5
79107,-21091
16848,-50535.4
249389,25266.2
76442,-21085
200960,-25266.2
183087,18398
279152,9199
56510,-20995.3
178767,21100
137261,20996
12792,-20996
165075,18400
276041,-9199.5
128778,36778
238065,-9238.15
217312,-10497.6
156199,50532
205733,-25344
81215,-50532
209710,9198.5
226031,-10499.2
175392,21044
196145,18485
216898,10495.7
185294,21108
81529,-18397
160538,50500
202044,10499.1
250406,-10499.1
82576,-20993.7
106454,20996
22358,-50531
276000,9198.5
181004,21000
24715,-21000
126761,18399
196811,50582
238317,-9199.5
125780,18275
271051,10500
192713,21046
109701,20990
88722,-50530
288888,9198.23
290164,-10510
269411,-9198
289181,-10501.5
191477,21000
280722,-10500
19053,-21014.3
164324,18396
220105,-10545.8
137093,21003
205860,-10501.5
22882,-18395.5
105328,21015
126386,50531
57682,-50531
154828,50530
215565,9197.5
204985,-9195.5
38961,-18395
139796,50652
285067,9196.88
151193,21046.5
68181,-18394.4
264446,-10505
186278,50530
5577,-50530
31241,-18393
65150,-21063
189668,18391
144785,21010
7814,-21010
40124,-50529.5
139992,21010
91197,-21010
193194,18393
191654,18392
138098,18391
138786,21008
162542,50528
25100,-50528
136065,21010
15742,-18296
78001,-21006.6
232648,9195.38
286271,-10505
220412,25263.8
154047,50244
8776,-21005
8260,-50527.6
186166,18390
80044,-18390
187800,18389
258550,9241.07
134032,18396
217044,-9194.5
105193,21005
219223,-10507.5
100854,21006
40019,-21006
146861,39462
206632,-9199
268891,-9194
20471,-21038
61977,-18386.5
299286,10505.8
182081,21073
202834,-9192.5
201166,-10499.9
118154,18385
205633,10505.9
34714,-21011.7
3008,-21011
166625,21015
157350,50526
149691,18385
206122,25314.9
19345,-18385
217740,-25343.5
134728,21007
169805,18478
273570,50484.3
287058,-25262.5
141793,21016
84584,-21016
210954,10548.1
293966,10503.2
142859,18384
191629,21040
129370,21015
98521,-21036
285298,10506.8
89178,-21007.4
130636,21008.4
111871,50525
69548,-21022.5
194066,18384
204449,25262
200193,-25262
136287,21096.7
74028,-50524.1
261895,-9192
263686,-10508.2
137636,21015
278443,19661
99690,-18333
16678,-21013.5
244084,9192.36
126126,21016.5
288827,-10508.2
76555,-18383.9
219781,10520.4
148532,21030
164439,21038
39921,-21030
264323,10531.8
202064,25261.4
180278,21103
35007,-50522.9
298864,10514.5
3615,-21034.9
203404,-9191.5
74589,-18383
142300,18383
279327,-9191.5
95392,-18383
54362,-50567.1
282645,-9236
12856,-21007.7
249936,10498.7
23251,-21006.2
205710,25261.4
229205,-25261.4
153787,21007
279248,9191
93082,-21036
51576,-21013.5
111305,21026.5
193011,21020
26987,-21026.5
35568,-21108
160086,21065.5
263851,25260.4
118216,21038
93684,-21038
183875,18382
61020,-18382
96318,-50658
137824,21043
245495,9103.09
162483,21042
220113,-9221
33336,-21042
119766,21042
65181,-21042
12526,-21041.7
249767,10520.5
293059,9187.24
58009,-18397
37256,-18377.2
92428,-21062
30169,-21039.8
150567,18484
46802,-21040
90914,-21104
256938,-10519.8
209647,25259.8
60933,-50519.7
37497,-18380
109140,21104.9
150646,21094.5
254411,9189.25
198185,21038
199077,21038
214721,9150.28
27944,-21038
279347,9188.5
5122,-18379.2
197633,21084
218386,10518.1
158324,18377
291679,-10548.1
63396,-18377
196517,21036
82488,-21051.5
248512,-10518
14099,-21035.4
154152,50516
235498,-10549.9
48721,-50516
121097,21034.5
193615,39390.2
97923,-21034.2
237952,-10516.2
179977,18379
18477,-21033.2
92244,-50637.8
279021,25257.7
200954,-10515.5
14177,-21031.8
247461,-9156
19178,-50515.2
249934,9190
172729,21100.5
68964,-21020.4
193482,18380
144511,21031.5
7949,-21031.5
263976,-10515.5
29789,-18379.5
157005,18379
210024,-10515.5
290314,10515.1
51890,-50514.5
281555,-10509
11766,-18378.3
7955,-21030.1
247880,-10514.1
157667,18413.5
53902,-18374
194948,50514
263866,9186.71
154618,21030
251543,-10515
91831,-42099.5
11744,-18370.2
297075,-9181.31
187419,21097
208172,-10514.5
224312,10500.1
58288,-18356
278676,25230.9
237170,10507.9
250736,-10545.5
188477,21040.5
63959,-18472.5
229983,25256.7
207393,-25256.7
186407,50513
75149,-21027
95902,-50513
110451,18355
36122,-18355
8889,-21017.4
215959,-10508.5
266608,-10548.8
162843,18362
159004,21019
261036,-35766.5
280506,-9196.5
197494,21101
114482,50513
54803,-18366.8
293625,10510.9
272083,-25315
106059,50552.9
126812,18377
161829,21016
114724,50513
66546,-18376.5
121855,50448.5
101102,21017
86104,-50512.8
25422,-18306.5
170693,18376
165196,20996
123690,18373
133292,21017
230814,-10548.4
127049,21018
10640,-21018
289373,9149.5
61090,-21050.2
227114,-10507.6
104842,50512.5
39385,-18397
288421,9179.5
221823,25288.5
138811,50714.5
35046,-18367.5
132773,21029
257787,25256
57302,-50512.2
66960,-68919
212231,-25255.5
209779,-9179.5
209028,-10535
271287,10513.6
27704,-18362.3
139598,18359
115212,21025
282329,-10512.5
253464,25255.1
7096,-50510.6
82816,-18357.5
173386,21030.3
52136,-18373.8
176654,21027
26534,-21027
178610,18393
137104,50509.5
75922,-50509.5
15057,-50695
243340,25254.6
185273,21030
206457,-10530
19680,-21030
124134,18348
155933,50507
286584,9174.5
25138,-18348.5
51412,-21028.2
290600,10516.3
2516,-21028.8
135433,21031.5
220672,-10515.8
188631,21094.5
126372,18349
135311,21053
31546,-18349
270152,-9174
194452,50510
132193,50506
14321,-50506
252747,-10510.5
128229,18348
8242,-18348
173739,50673
69974,-21030.8
137188,21030
271630,9241.75
209371,-10515
232024,10512.2
120213,21031.7
244694,-10515.9
58923,-18414
162688,36714
253263,-9174
87574,-50200
108327,50505.5
267028,10518.5
225496,10497.1
204743,10518.1
213020,-9173.5
203851,9173.02
211422,-10510
190669,21036
39125,-50551.4
122137,21032
287146,25252.4
24353,-50504.9
56411,-21032.8
238961,9172.5
179245,21029.5
151335,21029
188343,18346
130837,50494
151590,18345
19188,-21028.9
62655,-50504
187083,21028
237747,-10515
71723,-21028
146765,18346
48549,-18473.4
69302,-18346
256826,9172.5
165099,21027.5
4104,-21027.5
164218,21027
260519,10551.5
136001,18345
3899,-21044.5
24652,-18345
73304,-21026
147101,21068
126348,50504
252996,-9172.7
101748,18345
81796,-18345
211210,10529
65939,-21020
58398,-21009
120657,18345
222175,-10534
56151,-18345
174058,21023
75112,-50504
144914,21017
103408,18344.8
238784,-10512.5
144716,21019
210900,9172.3
215287,9238.64
90769,-18344.7
48223,-21023
169845,18300
190598,50503.1
261520,9172.12
166676,21020
137394,50520
95888,-18482.5
12876,-21020
122853,18320.5
81347,-50503.1
234839,-1338.3
293419,-9172
62414,-21000
241593,10504.2
64852,-21030
272382,10520.6
293135,10505.8
271,-21009.9
192860,21010
166589,21012.1
74436,-21012.1
14205,-21006
242488,25251.1
167690,21100
63925,-50502.6
109473,21025
171732,18343
139426,18397
243191,9171.5
111717,21027
281385,10513.2
35211,-21024.5
165694,18340
283376,10511.8
275197,-10511.5
268048,25250.9
261323,10510.6
97514,-21021
285606,25250.8
68286,-50501.6
250979,-10523.8
126461,21019
289660,10509.2
65419,-18342.6
269999,10508.6
170360,21014
128854,50530
274125,-9171
102565,18342
266142,10507.7
298516,-10507
4695,-18392
170719,21002.8
212225,9170.5
16362,-18341.5
129802,21013
150703,21046
26185,-21013
48977,-18341
198652,50499
72504,-50499
153852,21012
189246,21010
12821,-21039
54327,-21010
34422,-50525
75928,-18335.8
229202,10504.5
69060,-21010.5
250411,-10504
253180,9164.82
227092,10502.8
274090,14724
213517,-10504
171278,21007
70361,-21007
213411,-10551.5
47387,-21009.1
121603,50497
212182,10504.3
19907,-21006.5
11739,-21108
53245,-18341
246175,10501.9
255560,-10501.9
175485,21003
11134,-21003
228820,25248.6
149653,21000
253418,-25248.6
127024,50497
45993,-50497
155863,21099.1
135110,18334
214414,-9170.5
19195,-18393
288984,9169.95
293931,-25325.7
44895,-21001.6
158728,21002
246565,10500.9
156535,21011
135782,50496
79069,-21015
203587,25247.7
103873,21101
228391,-25247.7
167336,18339.9
136596,21071
95090,-21005
187167,21096.1
249426,25331.2
166414,21008
293030,9193.84
106253,50289
85500,-39355.8
65030,-50267.3
272560,10503.4
295934,-10503.4
127508,50333
106755,50493
264554,25246.1
55070,-21006
217035,10503
85740,-21003.9
193995,21006
22834,-21006
157265,21050
53500,-21005.1
139430,50492
294691,25245.5
23493,-50491.5
180876,18330
288272,-25150.8
267519,10494.8
629,-20991
72090,-50281.9
238114,-10512.5
113596,20998
279633,-9160.5
272280,10526
2491,-20998.7
235683,-10498.8
286066,9148.31
161548,20996
176340,18322
75061,-42018.3
90000,-42105.9
231481,-10498.8
14559,-18330
118323,18314
281036,-9157
672,-21012.2
225039,-10510
100521,50491
91587,-71502
283142,9155.47
73525,-18312.5
223478,-9155
234972,10502.4
195465,18310
33585,-18340
116597,21004
259005,-10502
29775,-21001.5
228581,25245.4
214958,-25245.4
266338,-10551.9
245585,9208.14
204079,25244.9
176226,21025
72461,-18308.4
186840,18375
20816,-20996.9
140423,20993
72001,-20993
63198,-18350
291481,9152
147073,20999
275716,25244.9
203232,-25244.9
203511,-9149.49
182758,18304
210257,-10500.2
72934,-18307.2
238958,10498.3
201830,9151.5
83571,-18303.5
123863,21016
130148,21079
47136,-18437.4
109395,21020
62801,-21020
150003,50489
62039,-50489
224425,9146.5
209722,10507.9
64451,-18293
298770,-10552.5
132746,21014
212217,-10507
181811,18474
57293,-18295
168014,18295
243656,-9147.5
251734,10512.4
266096,-25341.5
183084,21021
34297,-21021
21985,-21071
167256,50488.5
36577,-21027
264860,-25244.2
222716,-25336.8
160457,50488
35591,-50488
24751,-39313
148614,21019
139864,21088
98358,-42018.5
161156,21017
51714,-21090
259244,9149.83
238381,25244.2
253987,-25244.2
256140,-9165
110869,50488
19880,-50488
223425,-9146.5
222151,-10547.5
35374,-21022
273731,10523
45448,-21025.6
103222,21026
183550,18293
102247,21027
269466,-10513.5
105000,18295
54199,-18393
240976,-9147.5
162246,21029.5
23606,-50488
126649,21034
35556,-21034
242767,9145.33
45835,-18288
218753,-10512.8
121559,18305
403,-21021.3
26702,-21095
130467,21025.5
213436,-10512.8
14170,-18396.2
283959,10512.4
274027,9150
45744,-21043.5
66497,-21028.9
16076,-50487
173725,21025
79577,-21025
106340,18319
258564,-9159.5
226240,-9192.5
101722,21029
47863,-21029
164122,50297
60357,-50486
165232,50485
178023,21022
131066,50517
151819,21087
68807,-21022
143435,18329
169164,21027
33029,-21027
280552,-10518.8
105253,50485
285561,9160.32
270162,-9160.32
143238,18318
202655,9199.5
181902,21031.5
149911,21005.1
191417,21037
155371,50484.8
240130,-10517.6
163755,18337
20246,-18337
40171,-21029.8
193522,18335
139305,21031
97004,-18335
11754,-21099.1
53260,-21031.5
145605,21032
165823,21047
94871,-21047
202314,10522.4
152673,21109
90414,-18281.7
256438,10502.5
214932,25242
259800,9168
143428,21049
159060,21024
96801,-21049
196,-50483.7
181987,21050
59692,-21068
80445,-21050
153982,21049
228184,-10524.5
36105,-18332.2
259505,-10526.5
280258,-9166
294273,10522.1
72923,-21037
190424,50483.5
46888,-18333
240338,10552
157326,21042
38706,-18402.3
204730,-10521
142792,21040
177109,21101
260121,25320.2
31838,-21040
76172,-50483.1
291904,-9168
157514,18298
282032,-9222.03
219773,10518.5
271719,9166
93329,-18334
60485,-21089.8
268015,-25236.5
226509,10517.5
43089,-21086.5
126101,21096
22336,-21033
292760,10514.8
129525,50482.5
166074,50519
20803,-50482.3
286591,16088.8
147047,21032.8
215503,-10516.4
176128,18428
134622,18335.9
5563,-50661
109328,50482.2
157798,21033.3
195622,18330
128599,21036
32438,-21036
214852,10515.9
203174,-10515.9
203118,9167.5
77864,-18333.5
183455,18335
27096,-18335
148056,21035
42361,-21039.6
123614,21039
151100,18295.5
5829,-21039
131774,50478.5
39782,-50478.5
113074,18336
61559,-21062.5
82312,-18336
190249,21050.5
55873,-21050.5
124830,21089
290854,9167.24
292519,-9167.24
223698,10519.8
265204,-10525.2
184255,21050
37361,-21050
290882,-10507.5
62599,-50481
119808,50478.5
206050,-25239.2
124425,18332
213750,-25284.5
109985,21089
26973,-18332
104409,21051
70586,-21051
113305,18336
86794,-21054
294371,9165.51
201638,-10550.5
284650,10527.1
137932,21054
4513,-21054
230782,10514.1
106264,50478
81006,-18331.5
273442,-25260
169677,21053
234412,-10526.5
126553,21045
27191,-21045
291301,9165.5
84608,-18331
147250,21039
265524,-9129.85
37241,-21039
28812,-18300
194836,21023
153330,50478
91843,-21065
29584,-18474
50337,-18331
138699,21037.5
38681,-18341.3
28359,-50338
111371,18340
127481,21034
151080,21000
109574,50478
259669,9165.15
12405,-18335.1
75468,-18330
164854,18385.5
144101,21002
247866,-10514.5
27701,-21107
110713,21022
43946,-21022
212843,10547
171337,36501.2
245035,10509.5
287659,-10509.5
121859,18330
130314,18388
109561,21039
171820,18431.2
254832,-9165
87787,-21019.4
263749,-10508.6
104677,50477
65937,-21043
294220,-25237
284231,-10538.5
138960,18399.5
118207,18332
16346,-18332
128988,21015
48024,-21016
68777,-21015
160356,21014.5
206406,10506.6
86513,-21013.8
77153,-18336
126762,50474
272253,-25237
41618,-21092
20865,-18328.5
212752,9161.5
107717,18320
204735,-10499
295550,-10546.1
46514,-50475
15677,-57638
205001,10498.9
180505,20995
55307,-20993
96813,-20997.3
222568,-10497.5
253821,-10525.5
170809,50474
266418,-9212
58888,-50658.5
245665,9158.02
176449,18385
280214,10535.5
93437,-20994
246988,10505.2
226235,-10496.5
135924,20992.5
7265,-21060
90277,-50635.6
173289,20992
132782,18382
195041,18316
137023,50473
91275,-50473
35817,-18316
193568,21100.2
110556,20992
47736,-18352
109995,20990.9
237864,-9158
189523,50201
272535,10496.2
2746,-20990
31043,-18313
184615,50471.9
95403,-50471.4
228039,-10549
186533,20988
229688,10493.8
112508,20987
246052,-10493.5
121792,18315
209197,-9157.5
131722,50637
276993,-9155.5
99097,-20987.2
295568,-9155.5
254886,9152.77
46170,-50460
212194,-9224
170688,20984
75582,-50471.5
180804,50471
273200,-25235.5
53829,-20984
134768,20977
231209,-9191.5
272715,-10488.5
40534,-18308.3
186613,20974
23476,-20974
290016,-10485.2
126396,50468.5
291451,-25234.2
148256,21062.4
169009,21044
65244,-18312.5
53248,-21013
94754,-10483
129143,20966
119907,18314
16674,-20957.5
127188,71417
64530,-50504
43777,-50466.8
25150,-21055.4
253433,-25328.9
108162,18320
33415,-18320
139663,21095
160416,50667
181169,20944
222102,9160
100174,18320
214301,-9160
222375,10482.4
21553,-50454.9
7248,-18373.7
69507,-18323
210764,10491.6
72003,-50411
9744,-20978.4
137500,50684
199759,18320
33478,-18320
58158,-20983
10092,-18250
176116,20983
287847,10491.4
100573,18418
204338,-9160.2
49511,-20982.6
269963,10500.7
103939,18320.4
242214,-9136
283720,-9160.2
26816,-18320
87541,-21028.9
129047,20980
48761,-20980
249971,25197.8
112773,18320
171469,39296
219253,25193.7
38637,-50391.5
125491,50511
250009,-14674.1
154782,20980
125068,21090.5
62809,-18320
189318,39395.5
145402,20978
89236,-50386.5
175351,50386
231991,-25160.8
252744,-25193
289087,-10487.5
106404,21096
147910,18321
188837,42027
255875,-25336.5
48345,-20972.6
234744,9165
173758,18321
69993,-18325.5
99108,-21007.5
285885,-25251.5
202873,10486.6
234623,10472.1
276129,-10485
106,-50528.4
290648,25189.7
12775,-50382.5
106751,18330
282466,-10484.5
202175,-9201.5
15398,-18330
288897,-10508.5
39861,-20958
210750,10481.8
18050,-18333
270243,10481.9
109185,50378.7
83878,-50378.7
150989,36635
65733,-18216.6
231757,10479.8
266183,-10479.5
140816,18343
239032,10512.6
73008,-18343
277139,-25167
214880,10480.8
24813,-20959.3
113923,20957
282370,-10478.5
102146,18362
39887,-18460.1
143652,20969
117939,21064
159445,50372.9
112880,21036.5
154386,18342
46801,-50562
275084,-9171
141482,18294
58470,-20965
2077,-18335.9
251113,10481.4
70846,-20965.9
259859,-14841.5
29300,-20964.2
294960,10485.7
298679,10498.6
28890,-20972.1
137675,50367
200828,-10532.2
34804,-50367
273881,-25182
165571,18335.3
257302,9167.5
86099,-18335.2
214442,-9167.5
204036,-9147.81
183283,20970
152018,21050
255783,-10485
46229,-21050
129241,18335
92508,-21048
113261,18333
295986,-10531.5
88456,-18333
195880,18402
133621,20971
17161,-20971
163682,18332
246694,9165.24
284198,-25257
242692,-9165.24
46425,-50357.8
85063,-21059.6
2051,-18329.5
141026,39402.5
286267,-9166
161749,71445
179822,18330
247338,-9165
194526,18330
72143,-18483
196661,18329
278636,-9164.5
121197,20965
35238,-20965
200411,25177.1
9154,-50354.3
261727,25174.9
277837,-25174.9
92507,-18329.3
33348,-39425
90382,-20964.3
122608,18382
101855,50347
28015,-50347
105194,18328
22754,-20900.9
207668,-10463.5
274693,9195.49
25657,-18280
192934,18272
203207,-10455
151842,21079.9
204081,-9122.5
156678,18239
187497,50304
286396,25174.7
161878,20910
37881,-18287
286917,-25125.2
80836,-18275
267613,-10532.5
143095,20972
292486,14594.3
199192,50635
53921,-18468.5
185021,21023.1
288786,10402
299433,-10450.2
243910,10453.2
58996,-18277
284705,-10422.5
222137,-10453.5
52226,-20906
250359,9098.45
85991,-30135.8
74890,-21049.9
261667,10447.1
157902,20841
261046,-9192
219540,9067
232028,10546.5
3745,-18196.9
85308,-50303
147567,18282
45033,-20927
57960,-21100.2
140972,20809
77679,-18200.4
115896,20901
280264,-53.0353
295614,25325.7
212602,-10449.5
97943,-21013
